ts;externalTemperature;humidity;light;motion;temperature;vdd
1597653624933;19.4;60;29;2;20.9;3561
1597653943333;19.5;60;30;3;20.9;3564
1597654221165;19.5;60;27;2;20.9;3561
1597654525907;19.6;60;29;3;20.9;3561
1597654829093;19.5;60;34;2;20.9;3561
1597655126657;19.6;60;16;3;20.9;3561
1597655427714;19.5;60;9;2;20.9;3561
1597655724851;19.6;60;37;3;20.9;3561
1597656023018;19.4;60;8;2;20.9;3561
1597656326225;19.5;60;33;3;20.9;3564
1597656624636;19.5;60;35;2;20.9;3561
1597656926694;19.5;60;11;3;20.9;3561
1597657228911;19.7;60;9;2;20.9;3561
1597657525902;19.5;59;7;3;20.9;3561
1597657825716;19.4;60;7;2;21;3564
1597658124802;19.6;59;9;3;21;3561
1597658427213;19.5;59;7;2;20.9;3564
1597658725078;19.4;59;27;3;20.9;3561
1597659028452;19.4;59;32;2;20.9;3564
1597659326324;19.5;59;36;3;20.9;3564
1597659620945;19.6;59;15;2;20.9;3561
1597659924583;19.6;59;29;3;21;3561
1597660227640;19.7;59;28;2;20.9;3564
1597660527926;19.6;59;8;3;21;3561
1597660825666;19.5;59;8;2;20.9;3564
1597661129591;19.5;59;5;3;21;3564
1597661427880;19.5;59;7;2;21;3564
1597661724206;19.5;59;7;3;21;3564
1597662028727;19.5;59;6;2;21;3561
1597662328565;19.6;59;22;3;20.9;3564
1597662621432;19.6;59;24;2;21;3561
1597662922151;19.6;59;26;3;21;3561
1597663226003;19.7;59;27;2;21;3564
1597663524051;19.5;59;24;3;21;3564
1597663828310;19.6;58;25;2;21;3564
1597664128422;19.6;59;23;3;21;3564
1597664418994;19.7;58;22;2;21;3561
1597664723332;19.7;58;24;3;21;3564
1597665023395;19.6;58;27;2;21;3561
1597665334687;19.6;58;27;3;21;3561
1597665626109;19.8;58;25;2;21;3561
1597665923574;19.7;58;4;3;21;3564
1597666227130;19.7;58;31;2;21;3564
1597666524641;19.6;58;30;3;21;3561
1597666822429;19.6;58;28;2;21;3564
1597667123784;19.8;58;18;3;21.1;3564
1597667423768;19.7;58;34;2;21.1;3564
1597667726731;19.7;58;34;3;21.1;3564
1597668019162;19.7;58;29;2;21;3564
1597668333646;19.8;58;24;3;21.1;3561
1597668625669;19.7;58;21;2;21.1;3561
1597668929298;19.6;58;24;3;21.1;3561
1597669225203;19.6;58;27;2;21.1;3564
1597669535174;19.8;58;30;3;21.1;3561
1597669828255;19.8;58;29;2;21.1;3561
1597670126999;19.8;58;34;3;21.1;3564
1597670420444;19.9;58;28;2;21.1;3564
1597670720184;19.7;58;30;3;21.1;3564
1597671017849;19.9;58;37;2;21.1;3561
1597671626739;19.9;58;41;2;21.1;3564
1597671925326;19.9;58;54;3;21.1;3564
1597672223877;20;58;75;2;21.1;3564
1597672530435;20.1;58;120;3;21.2;3567
1597672826672;20;57;9;2;21.2;3567
1597673124998;19.9;58;14;3;21.1;3564
1597673427230;20.2;57;184;2;21.2;3564
1597673726319;20.5;57;218;3;21.2;3564
1597674025506;20.7;57;259;2;21.3;3564
1597674323574;20.8;57;267;3;21.2;3567
1597674620086;21.1;57;259;2;21.3;3564
1597674921870;20.8;57;163;3;21.4;3567
1597675223764;20.8;57;108;2;21.3;3567
1597675525280;20.5;57;62;3;21.4;3567
1597675825691;20.4;57;31;2;21.4;3564
1597676118131;20.2;57;11;3;21.4;3567
1597676427784;20.1;57;6;2;21.4;3567
1597676723899;20.1;57;5;3;21.3;3569
1597677029483;20.1;57;5;2;21.4;3567
1597677327656;20;57;5;3;21.4;3567
1597677620481;20;57;4;2;21.3;3569
1597677931217;19.9;57;3;3;21.3;3567
1597678218381;19.9;57;3;2;21.3;3567
1597678525386;19.8;57;4;3;21.3;3567
1597678819502;19.8;57;3;2;21.3;3567
1597679123321;19.8;57;2;3;21.2;3569
1597679426354;19.9;57;2;2;21.3;3569
1597679729167;19.7;57;2;3;21.2;3567
1597680019817;19.7;57;2;2;21.2;3564
1597680329225;19.7;57;1;3;21.2;3567
1597680623929;19.6;57;1;2;21.2;3567
1597680922533;19.7;57;1;3;21.2;3564
1597681223280;19.8;57;1;2;21.2;3567
1597681523835;19.7;57;1;3;21.2;3569
1597681824195;19.5;57;1;2;21.2;3567
1597682125303;19.5;57;0;3;21.2;3567
1597682424457;19.5;57;0;2;21.2;3564
1597682726577;19.6;57;0;3;21.2;3569
1597683027687;19.6;57;0;2;21.2;3567
1597683318965;19.5;57;0;3;21.2;3567
1597683632379;19.5;57;0;2;21.1;3567
1597683922217;19.5;57;0;3;21.2;3564
1597684224871;19.6;57;0;2;21.2;3567
1597684518489;19.5;57;0;3;21.1;3567
1597684824459;19.6;57;0;2;21.1;3564
1597685120270;19.6;57;0;3;21.1;3567
1597685426585;19.4;57;0;2;21.1;3567
1597685723048;19.5;57;0;3;21.2;3567
1597686020731;19.5;57;0;2;21.1;3567
1597686323610;19.5;57;0;3;21.1;3567
1597686622321;19.3;57;0;2;21.1;3567
1597686919332;19.5;57;0;3;21;3564
1597687227988;19.4;57;0;2;21.1;3567
1597687518981;19.6;57;0;3;21.1;3567
1597687826457;19.4;57;0;2;21.1;3567
1597688122562;19.3;57;0;3;21.1;3569
1597688420784;19.3;57;0;2;21.1;3564
1597688722706;19.3;57;0;3;21;3569
1597689027805;19.3;57;0;2;21;3569
1597689326230;19.3;57;0;3;21.1;3567
1597689624003;19.3;57;0;2;21;3567
1597689922908;19.4;57;0;3;21;3564
1597690222043;19.3;57;0;2;21;3569
1597690523760;19.2;57;0;3;21;3567
1597690821655;19.2;57;0;2;21;3564
1597691128470;19.2;57;0;3;21;3567
1597691428029;19.2;57;0;2;21;3564
1597691723426;19.3;57;0;3;21;3567
1597692026524;19.2;57;0;2;21;3564
1597692320659;19.2;57;0;3;21;3567
1597692617839;19.3;57;0;2;21;3567
1597692927422;19.2;57;0;3;21;3564
1597693228065;19.2;57;0;2;21;3567
1597693521821;19.2;57;0;3;20.9;3564
1597693826044;19.2;57;0;2;20.9;3567
1597694123106;19.1;57;0;3;21;3567
1597694422264;19.2;57;0;2;20.9;3564
1597694726346;19.1;57;0;3;20.9;3564
1597695019701;19.1;58;0;2;20.9;3567
1597695324118;19.2;57;0;3;21;3564
1597695626049;19;57;0;2;20.9;3567
1597695920316;19.1;57;0;3;20.9;3567
1597696219390;19.1;57;0;2;21;3564
1597696522906;19.1;58;0;3;20.9;3567
1597696822833;19.1;57;0;2;20.9;3567
1597697123398;19.1;57;0;3;20.9;3567
1597697425818;19;57;0;2;20.9;3564
1597697725876;19.1;57;0;3;20.9;3567
1597698023848;19.1;57;0;2;20.9;3564
1597698324888;19.1;58;0;3;20.9;3567
1597698625652;19.1;57;0;2;20.9;3564
1597698920208;19.1;57;0;3;20.8;3564
1597699218403;19;57;0;2;20.8;3564
1597699523924;19;57;0;3;20.9;3564
1597699844099;19;57;0;2;20.8;3564
1597700120168;19;57;0;3;20.9;3564
1597700420027;19.2;57;0;2;20.8;3564
1597700718978;18.9;57;0;3;20.8;3564
1597701020839;19;57;0;2;20.9;3564
1597701621355;19;57;0;2;20.9;3561
1597701921964;18.9;57;0;3;20.8;3561
1597702226403;19.1;57;0;2;20.8;3564
1597702835115;19;57;0;2;20.8;3564
1597703122767;19.1;57;0;3;20.8;3564
1597703423235;19;57;0;2;20.8;3564
1597704017628;19.2;57;0;2;20.8;3561
1597704327653;19.1;57;0;3;20.7;3561
1597704627009;18.9;57;0;2;20.7;3561
1597704926649;19;57;0;3;20.8;3561
1597705225139;19;57;0;2;20.8;3561
1597705518485;19;57;0;3;20.7;3561
1597705829060;18.9;57;0;2;20.8;3561
1597706131051;18.9;57;0;3;20.7;3561
1597706422755;18.9;57;0;2;20.7;3561
1597707021955;18.9;57;0;2;20.7;3561
1597707318922;18.9;57;0;3;20.7;3561
1597707625566;18.9;57;0;2;20.7;3561
1597707925890;18.9;57;0;3;20.7;3564
1597708219363;18.9;57;0;2;20.7;3561
1597708519710;18.9;57;0;3;20.7;3561
1597708825970;18.9;57;0;2;20.7;3561
1597709126393;18.8;57;0;3;20.7;3561
1597709427551;18.9;57;0;2;20.7;3561
1597710018677;18.8;57;0;2;20.7;3561
1597710328597;18.8;57;0;3;20.7;3559
1597710619375;18.8;57;0;2;20.7;3559
1597711224057;18.8;57;0;2;20.7;3561
1597711516357;18.9;57;0;3;20.7;3561
1597711823505;18.8;57;0;2;20.7;3561
1597712428082;18.8;57;0;2;20.7;3561
1597712720277;18.8;57;0;3;20.6;3559
1597713026037;18.8;57;0;2;20.7;3561
1597713333956;18.9;57;0;3;20.6;3561
1597713624142;18.8;57;0;2;20.6;3561
1597714222886;18.8;57;0;2;20.6;3561
1597714818619;18.8;57;0;2;20.6;3559
1597715422464;18.8;57;0;2;20.6;3561
1597715724384;18.6;57;0;3;20.6;3561
1597716037466;18.7;57;0;2;20.6;3559
1597716323004;18.7;57;0;3;20.6;3559
1597716618735;18.8;57;0;2;20.6;3561
1597716922155;18.8;57;0;3;20.5;3561
1597717223881;18.7;56;1;2;20.6;3559
1597717825485;18.7;57;1;2;20.6;3561
1597718127003;18.8;56;1;3;20.5;3561
1597718425983;18.7;57;1;2;20.5;3561
1597719018249;18.8;56;2;2;20.6;3559
1597719318095;18.9;56;2;3;20.5;3559
1597719619662;18.7;56;2;2;20.5;3561
1597719922930;18.8;56;2;3;20.5;3559
1597720226475;18.9;56;2;2;20.6;3561
1597720519762;18.8;56;3;3;20.5;3561
1597720819603;18.7;56;3;2;20.5;3559
1597721419909;18.7;56;3;2;20.5;3561
1597721723442;18.8;56;3;3;20.5;3561
1597722017552;18.8;56;4;2;20.5;3561
1597722624033;18.6;56;4;2;20.5;3559
1597722924261;18.7;56;5;3;20.5;3561
1597723226644;18.7;56;5;2;20.5;3559
1597723517789;18.7;56;5;3;20.5;3559
1597723820798;18.8;56;5;2;20.5;3561
1597724122129;18.7;56;6;3;20.5;3561
1597724424328;18.8;56;6;2;20.5;3561
1597724719817;18.8;56;6;3;20.5;3561
1597725018393;18.8;56;7;2;20.5;3559
1597725622798;18.9;56;7;2;20.5;3559
1597725922716;18.7;56;7;3;20.5;3559
1597726217366;18.8;56;8;2;20.5;3561
1597726518450;18.7;56;8;3;20.5;3561
1597726817946;18.9;56;8;2;20.5;3561
1597727118449;18.9;56;9;3;20.5;3559
1597727418282;18.8;56;9;2;20.5;3559
1597728019256;18.9;56;10;2;20.5;3559
1597728326595;18.9;56;10;3;20.5;3561
1597728623673;18.9;56;11;2;20.5;3559
1597728918736;18.8;56;11;3;20.5;3559
1597729235961;18.9;56;12;2;20.5;3559
1597729526232;18.9;56;13;3;20.6;3559
1597729829742;18.9;56;13;2;20.6;3561
1597730418001;18.9;56;14;2;20.5;3559
1597730718889;18.8;55;14;3;20.6;3559
1597731018047;18.9;56;14;2;20.5;3559
1597731321637;19;55;15;3;20.5;3561
1597731618805;19;55;14;2;20.5;3561
1597732216698;18.9;55;15;2;20.5;3559
1597732816044;18.9;55;16;2;20.5;3559
1597733116305;19;55;16;3;20.6;3561
1597733416124;19;55;16;2;20.6;3561
1597734015695;18.9;55;15;2;20.6;3561
1597734315923;19;55;16;3;20.6;3559
1597734615305;18.9;55;16;2;20.6;3561
1597734925289;18.9;55;16;3;20.6;3559
1597735223659;19;55;16;2;20.6;3561
1597735526019;19;55;17;3;20.6;3561
1597735817738;19;55;17;2;20.6;3559
1597736117848;19;55;17;3;20.6;3559
1597736418177;19.1;55;17;2;20.6;3559
1597736715627;19;55;18;3;20.6;3559
1597737016674;19.1;55;18;2;20.6;3561
1597737313885;19.1;55;18;3;20.7;3561
1597737617197;19;55;19;2;20.6;3559
1597738218299;19.2;55;19;2;20.6;3561
1597738516477;19;55;19;3;20.7;3559
1597738817173;19.1;55;20;2;20.7;3561
1597739117504;19.2;55;20;3;20.7;3564
1597739418626;19.2;55;20;2;20.7;3561
1597739716942;19;55;20;3;20.7;3561
1597740020737;19.1;55;20;2;20.7;3561
1597740317077;19;55;21;3;20.7;3559
1597740617623;19.2;55;21;2;20.7;3559
1597740924538;19.2;55;22;3;20.7;3559
1597741220096;19.2;55;22;2;20.7;3561
1597741824715;19.2;54;23;2;20.7;3561
1597742143309;19.1;54;24;3;20.7;3561
1597742421128;19.1;54;24;2;20.7;3561
1597742735938;19.2;54;24;3;20.7;3561
1597743024036;19.2;54;25;2;20.7;3561
1597743327455;19.3;54;24;3;20.8;3559
1597743625833;19.2;54;23;2;20.7;3561
1597743921095;19.2;54;23;3;20.7;3561
1597744517687;19.2;54;23;3;20.8;3564
1597744819305;19.3;54;22;2;20.8;3561
1597745416905;19.2;53;22;2;20.8;3561
1597745716351;19.3;53;21;3;20.8;3561
1597746017481;19.2;53;21;2;20.8;3561
1597746315399;19.3;53;20;3;20.8;3561
1597746623044;19.3;53;19;2;20.8;3561
1597746926012;19.3;53;19;3;20.8;3561
1597747222198;19.3;53;18;2;20.8;3564
1597747534473;19.3;53;18;3;20.8;3561
1597747828189;19.2;53;17;2;20.8;3561
1597748133929;19.3;52;17;3;20.8;3561
1597748427770;19.4;53;16;2;20.8;3561
1597748719481;19.4;53;17;3;20.8;3561
1597749021616;19.3;53;18;2;20.9;3561
1597749632193;19.3;53;19;2;20.9;3561
1597749923830;19.4;52;19;3;20.9;3561
1597750218270;19.2;52;18;2;20.8;3561
1597750517537;19.3;52;19;3;20.9;3561
1597750822006;19.3;52;19;2;20.8;3561
1597751119260;19.4;52;21;3;20.9;3561
1597751425067;19.3;52;23;2;20.9;3561
1597751719752;19.3;52;20;3;20.8;3564
1597752020077;19.3;52;20;2;20.9;3561
1597752313265;19.4;52;23;3;20.9;3561
1597752618203;19.5;51;25;2;20.8;3559
1597752925967;19.4;51;29;3;20.9;3561
1597753220863;19.4;51;26;2;20.9;3561
1597753535499;19.5;51;28;3;20.9;3561
1597753823662;19.5;51;28;2;20.9;3561
1597754113584;19.5;51;34;3;20.9;3564
1597754419757;19.4;51;26;2;20.9;3561
1597754727509;19.6;51;19;3;20.9;3561
1597755019253;19.4;51;18;2;20.9;3561
1597755316717;19.5;51;19;3;21;3561
1597755620649;19.4;51;18;2;20.9;3564
1597755917837;19.3;51;19;3;20.9;3561
1597756218930;19.4;51;20;2;20.9;3564
1597756518217;19.4;51;23;3;21;3564
1597756818157;19.4;51;24;2;20.9;3561
1597757113589;19.5;51;30;3;20.9;3561
1597757421878;19.5;51;33;2;21;3559
1597757734030;19.5;51;35;3;21;3564
1597758017294;19.6;51;42;2;21;3564
1597758318877;19.6;51;57;3;21;3564
1597758621677;19.6;51;91;2;21;3564
1597758913924;19.7;51;108;3;21;3561
1597759218981;19.9;50;141;2;21;3564
1597759512395;20.2;50;171;3;21;3561
1597759815049;20.3;51;185;2;21.1;3561
1597760115894;20.5;51;232;3;21.1;3564
1597760413713;20.7;51;272;2;21.1;3561
1597760715189;20.8;51;293;3;21.1;3561
1597761014973;21;51;268;2;21.2;3564
1597761314402;20.7;51;173;3;21.2;3564
1597761619677;20.6;51;108;2;21.2;3564
1597761915661;20.3;51;57;3;21.2;3564
1597762214669;20.1;51;19;2;21.2;3564
1597762517085;20.1;51;7;3;21.3;3564
1597762821069;19.8;51;4;2;21.2;3564
1597763119381;19.8;51;3;3;21.2;3561
1597763423361;19.8;51;3;2;21.2;3564
1597763727253;19.7;51;3;3;21.2;3564
1597764023127;19.7;51;3;2;21.2;3564
1597764314625;19.6;51;3;3;21.2;3564
1597764621670;19.6;51;3;2;21.2;3564
1597764915918;19.6;51;3;3;21.1;3564
1597765222721;19.5;51;3;2;21.2;3564
1597765513919;19.6;51;2;3;21.2;3564
1597765826249;19.4;51;3;2;21.1;3564
1597766420457;19.4;51;2;2;21.1;3564
1597766712885;19.4;51;2;3;21.1;3564
1597767018508;19.3;51;1;2;21.1;3559
1597767317761;19.3;51;1;3;21.1;3564
1597767612641;19.3;51;1;2;21.1;3564
1597767915427;19.3;51;1;3;21;3564
1597768223349;19.3;52;1;2;21;3564
1597768514489;19.3;52;1;3;21;3564
1597768816053;19.2;52;1;2;21;3564
1597769116509;19.3;52;1;3;21;3564
1597769419725;19.2;52;0;2;21;3564
1597769711601;19.2;52;0;3;21;3564
1597770018483;19.2;52;0;2;21;3564
1597770313081;19.2;52;0;3;21;3564
1597770630519;19.3;52;0;2;20.9;3561
1597770913128;19.2;52;0;3;21;3564
1597771221081;19.2;52;0;2;21;3561
1597771516805;19.2;52;0;3;21;3564
1597771819541;19.2;52;0;2;20.9;3564
1597772116865;19.1;52;0;3;20.9;3564
1597772417789;19.1;52;0;2;20.9;3561
1597772712838;19.2;52;0;3;21;3564
1597773023447;19.2;52;0;2;20.9;3561
1597773312567;19.1;52;0;3;20.9;3561
1597773614127;19.1;52;0;2;20.9;3564
1597773915050;19.1;52;0;3;20.9;3561
1597774213068;19.1;52;0;2;20.9;3561
1597774517097;19.1;52;0;3;20.9;3561
1597774814754;19.2;52;0;2;20.9;3561
1597775114149;19.2;53;0;3;20.9;3561
1597775417077;19.1;52;0;2;20.8;3561
1597775711867;19;52;0;3;20.9;3564
1597776014775;19;53;0;2;20.9;3564
1597776311159;19.1;53;0;3;20.9;3564
1597776612504;19;53;0;2;20.8;3561
1597776911654;18.9;53;0;3;20.8;3564
1597777211892;19.1;53;0;2;20.8;3561
1597777813652;19;53;0;2;20.8;3561
1597778114629;19;53;0;3;20.8;3561
1597778414305;19;53;0;2;20.8;3564
1597778712233;19;53;0;3;20.8;3564
1597779010984;18.9;53;0;2;20.8;3561
1597779315125;19;53;0;3;20.8;3564
1597779611437;19;53;0;2;20.8;3564
1597779914045;19;53;0;3;20.8;3561
1597780212014;19;53;0;2;20.8;3564
1597780511834;18.9;53;0;3;20.8;3561
1597780814859;18.9;53;0;2;20.8;3561
1597781115070;18.9;53;0;3;20.7;3561
1597781412582;19;53;0;2;20.8;3564
1597781714275;19;53;0;3;20.8;3561
1597782013200;18.9;53;0;2;20.7;3561
1597782314052;18.9;53;0;3;20.7;3561
1597782613411;19;53;0;2;20.7;3559
1597783215329;18.8;53;0;2;20.7;3561
1597783811848;18.9;53;29;2;20.7;3561
1597784110983;19.1;53;33;3;20.7;3561
1597784429789;19.2;53;25;2;20.8;3561
1597784716398;19.2;53;24;3;20.8;3561
1597785010515;19.4;52;23;2;20.8;3561
1597785312977;19.4;52;23;3;20.7;3561
1597785611020;19.5;52;23;2;20.8;3561
1597785914271;19.5;52;23;3;20.8;3564
1597786213322;19.6;51;23;2;20.8;3564
1597786515647;19.5;51;23;3;20.9;3561
1597786816489;19.4;51;23;2;20.9;3564
1597787112988;19.7;51;23;3;20.9;3564
1597787413128;19.5;51;23;2;20.9;3564
1597787710376;19.6;51;23;3;20.9;3561
1597788011187;19.5;51;23;2;21;3564
1597788317975;19.9;51;23;3;21;3561
1597788612958;19.9;51;23;2;21;3561
1597788915304;19.5;51;23;3;21;3564
1597789212099;19.6;51;23;2;21;3564
1597789815444;19.8;51;23;2;21;3561
1597790135085;19.5;51;23;3;21;3564
1597790422353;19.7;51;23;2;21;3564
1597790710979;19.6;51;23;3;21;3561
1597791012942;19.7;52;23;2;21;3564
1597791316249;19.7;52;23;3;21;3564
1597791610344;19.7;51;22;2;21.1;3561
1597791912520;19.6;52;23;3;21.1;3561
1597792223509;19.8;51;23;2;21;3561
1597792535849;19.8;51;23;3;21.1;3564
1597792813465;19.7;51;23;2;21.1;3564
1597793142646;19.8;51;23;3;21.1;3564
1597793416705;20;51;23;2;21.1;3561
1597793712892;19.7;51;22;3;21.1;3561
1597794011136;19.7;51;23;2;21.1;3564
1597794309905;19.7;51;23;3;21.1;3561
1597794612644;19.7;51;23;2;21.1;3564
1597794914961;19.8;51;23;3;21.1;3561
1597795213736;19.7;51;23;2;21.1;3564
1597795512227;19.7;51;23;3;21.1;3561
1597795817449;19.6;51;23;2;21.1;3564
1597796112481;19.8;51;23;3;21.1;3561
1597796412578;19.7;51;23;2;21;3564
1597796709912;19.7;52;23;3;21.1;3561
1597797009778;19.7;51;23;2;21.1;3564
1597797311149;19.9;51;23;3;21.1;3564
1597797612740;19.5;51;23;2;21.1;3564
1597798213511;19.9;51;23;2;21.1;3564
1597798511332;19.7;52;23;3;21.1;3564
1597798812579;19.8;51;22;2;21.1;3561
1597799113647;19.8;51;23;3;21.1;3561
1597799412784;19.7;51;22;2;21.1;3564
1597799710254;19.7;52;23;3;21.1;3564
1597800011239;19.7;52;23;2;21.1;3561
1597800614750;19.8;51;22;2;21;3564
1597800909787;19.7;52;22;3;21.1;3564
1597801212613;19.9;51;23;2;21.1;3561
1597801513871;19.7;51;23;3;21.1;3564
1597801809478;19.8;51;23;2;21.1;3564
1597802113364;19.7;51;23;3;21.1;3564
1597802409068;19.8;51;23;2;21.1;3561
1597802717113;19.7;51;23;3;21.1;3561
1597803022731;19.8;51;23;2;21.1;3564
1597803319421;19.7;51;23;3;21;3564
1597803610101;19.7;51;24;2;21.1;3564
1597803909284;19.7;51;24;3;21.1;3561
1597804209257;19.7;51;24;2;21.1;3564
1597804512067;19.7;51;24;3;21.1;3564
1597804811266;19.8;51;25;2;21.1;3564
1597805110116;19.7;51;25;3;21.1;3564
1597805411014;19.8;51;25;2;21.1;3564
1597805708136;19.6;51;26;3;21.1;3561
1597806008009;19.7;51;26;2;21.1;3561
1597806308378;19.7;51;26;3;21.1;3564
1597806611497;19.7;51;27;2;21.1;3561
1597806910112;19.7;51;28;3;21.1;3564
1597807214442;19.8;51;32;2;21.1;3564
1597807509563;19.6;51;28;3;21.1;3564
1597807812838;19.7;51;33;2;21.1;3564
1597808109244;19.7;51;34;3;21.1;3561
1597808410655;19.7;51;34;2;21.1;3561
1597808707941;19.8;51;35;3;21.1;3564
1597809010924;19.6;51;35;2;21.1;3564
1597809307900;19.7;51;36;3;21;3564
1597809610349;19.8;51;36;2;21.1;3564
1597810216822;19.9;51;37;2;21;3564
1597810509228;19.8;51;38;3;21.1;3564
1597810814667;19.9;51;36;2;21.1;3564
1597811109153;19.7;51;39;3;21.1;3564
1597811413625;19.7;50;36;2;21.2;3564
1597811713161;19.7;50;39;3;21.1;3564
1597812010479;19.8;50;40;2;21.2;3561
1597812308543;19.9;50;40;3;21.1;3564
1597812612694;19.8;50;41;2;21.1;3564
1597812907584;19.9;50;41;3;21.1;3561
1597813215113;19.9;50;42;2;21.2;3564
1597813514451;19.7;50;42;3;21.1;3564
1597813808537;19.9;50;42;2;21.2;3564
1597814109813;19.7;50;43;3;21.1;3564
1597814413794;19.8;50;43;2;21.2;3561
1597814709006;19.7;50;44;3;21.2;3564
1597815012959;20;50;45;2;21.2;3564
1597815308881;19.9;50;47;3;21.2;3564
1597815608402;19.8;50;47;2;21.2;3564
1597815910834;20.1;50;49;3;21.2;3564
1597816211933;20;50;50;2;21.2;3564
1597816510149;20.1;50;51;3;21.2;3564
1597816812333;19.9;50;52;2;21.2;3564
1597817109470;20.1;50;53;3;21.2;3564
1597817414076;19.8;50;45;2;21.2;3564
1597817710261;20;50;36;3;21.3;3564
1597818008510;19.9;50;55;2;21.2;3564
1597818307983;19.9;50;38;3;21.2;3564
1597818607021;20;50;37;2;21.3;3564
1597818909873;19.9;50;40;3;21.3;3564
1597819211810;20;50;46;2;21.2;3564
1597819508113;20;50;43;3;21.3;3564
1597819813139;20.1;50;49;2;21.3;3564
1597820109677;19.9;50;53;3;21.3;3564
1597820407894;20;50;53;2;21.3;3564
1597820710956;20.2;50;54;3;21.3;3564
1597821015590;20.1;50;54;2;21.3;3564
1597821308391;20;50;59;3;21.3;3564
1597821607491;20.1;50;61;2;21.4;3564
1597821917436;19.9;50;51;3;21.4;3564
1597822211532;20.1;50;52;2;21.3;3564
1597822509255;20.1;50;36;3;21.3;3564
1597822807477;20.1;50;57;2;21.4;3564
1597823110217;20.2;50;56;3;21.4;3564
1597823406897;20.2;50;57;2;21.4;3564
1597823706866;20.1;50;60;3;21.4;3564
1597824014237;20.2;50;59;2;21.4;3564
1597824311425;20.2;50;64;3;21.4;3564
1597824612449;20.3;50;50;2;21.4;3564
1597824909928;20.1;50;46;3;21.4;3564
1597825213104;20.3;50;49;2;21.4;3564
1597825510965;20.2;50;64;3;21.4;3564
1597825807887;20.1;50;48;2;21.4;3564
1597826109374;20.1;50;43;3;21.4;3564
1597826412376;20.3;50;44;2;21.5;3564
1597826711525;20.3;50;45;3;21.5;3564
1597827013903;20.3;50;46;2;21.5;3567
1597827306829;20.2;49;45;3;21.5;3564
1597827608953;20.3;49;46;2;21.5;3564
1597827907822;20.2;49;45;3;21.5;3564
1597828214930;20.3;49;46;2;21.5;3567
1597828510314;20.2;49;46;3;21.5;3564
1597828810690;20.2;49;57;2;21.5;3564
1597829106812;20.3;49;75;3;21.5;3564
1597829410993;20.3;49;54;2;21.5;3567
1597829715365;20.3;49;53;3;21.5;3564
1597830009456;20.3;49;47;2;21.6;3564
1597830309109;20.4;49;44;3;21.6;3567
1597830609958;20.3;49;42;2;21.6;3564
1597830906169;20.3;49;41;3;21.6;3564
1597831209260;20.3;49;44;2;21.6;3564
1597831509079;20.3;49;44;3;21.6;3564
1597831806948;20.3;49;44;2;21.6;3564
1597832109104;20.2;49;42;3;21.6;3564
1597832409117;20.4;49;39;2;21.6;3564
1597832708965;20.3;49;40;3;21.6;3564
1597833009427;20.3;49;59;2;21.6;3564
1597833310997;20.3;49;56;3;21.6;3564
1597833606593;20.3;49;58;2;21.6;3564
1597833912792;20.4;49;53;3;21.6;3564
1597834208449;20.3;49;61;2;21.6;3564
1597834506613;20.4;49;47;3;21.6;3564
1597834809839;20.4;49;45;2;21.6;3564
1597835111913;20.3;49;52;3;21.7;3564
1597835406557;20.3;49;42;2;21.6;3564
1597835706191;20.3;49;45;3;21.6;3567
1597836006017;20.4;49;41;2;21.6;3564
1597836306097;20.3;49;45;3;21.7;3567
1597836608594;20.3;49;52;2;21.7;3567
1597836905709;20.5;49;40;3;21.6;3564
1597837206122;20.5;49;41;2;21.6;3564
1597837506919;20.4;49;46;3;21.7;3567
1597837808499;20.5;49;43;2;21.7;3567
1597838106373;20.4;49;50;3;21.7;3567
1597838407951;20.3;49;47;2;21.6;3567
1597838711369;20.3;49;46;3;21.7;3567
1597839006225;20.4;49;51;2;21.7;3564
1597839305709;20.3;49;47;3;21.7;3567
1597839606021;20.4;49;45;2;21.7;3564
1597839908045;20.4;49;38;3;21.7;3567
1597840207029;20.5;49;39;2;21.7;3567
1597840506014;20.4;49;37;3;21.7;3567
1597840808428;20.5;49;35;2;21.7;3567
1597841108883;20.3;49;32;3;21.7;3564
1597841406615;20.5;49;34;2;21.7;3564
1597841705846;20.4;49;41;3;21.7;3564
1597842006864;20.4;49;44;2;21.7;3567
1597842310865;20.4;50;41;3;21.7;3567
1597842614082;20.5;50;41;2;21.7;3567
1597842906085;20.5;50;39;3;21.7;3564
1597843210693;20.5;50;36;2;21.7;3567
1597843507825;20.5;50;34;3;21.7;3564
1597843811913;20.3;50;44;2;21.7;3567
1597844122560;20.4;50;57;3;21.7;3564
1597844405241;20.3;50;43;2;21.7;3567
1597844706626;20.3;50;36;3;21.7;3567
1597845010043;20.4;50;31;2;21.8;3569
1597845306014;20.4;50;31;3;21.8;3564
1597845613652;20.3;50;42;2;21.7;3567
1597845924744;20.3;50;33;3;21.7;3567
1597846210219;20.3;50;35;2;21.8;3567
1597846509815;20.5;50;39;3;21.7;3567
1597846807303;20.5;50;44;2;21.8;3567
1597847105960;20.4;50;42;3;21.8;3564
1597847408885;20.4;50;34;2;21.8;3567
1597847706501;20.5;50;37;3;21.7;3567
1597848009329;20.5;50;58;2;21.8;3564
1597848306745;20.5;50;35;3;21.8;3567
1597848606021;20.4;50;35;2;21.7;3564
1597848909848;20.5;50;28;3;21.7;3567
1597849211266;20.5;50;28;2;21.8;3564
